,SatelliteCatalogNumber,ElsetClassification,InternationalDesignator,ElementSetEpoch(UTC),1stDerivativeMeanMotion,2ndDerivativeMeanMotion,b*DragTerm,ElementSetType,ElementNumber,Checksum,OrbitInclination,RightAscension,Eccentricity,ArgumentofPerigee,MeanAnomaly,MeanMotion,RevolutionNumberatEpoch,Checksum(2),OrbitalPeriod,SemiMajorAxis,U,Ux,Probability
8111,29164,U,06020C,20121.96888209,0.00019551,+00000-0,+14407-2,0,999,5,6.8376,317.1571,0.47532070000000004,209.2835,112.6269,6.09460358,22937,7,14176.47577334308,12659.189929412298,0.2775176848319217,0.13780858248154648,6.01625262439863e-07
8112,29165,U,06020D,20122.33955384,0.00098257,10875-6,86390-3,0,999,5,6.8456,129.0079,0.5953904999999999,254.9808,35.3018,4.22359196,14366,5,20456.52156227705,16165.21881708247,0.34201473650932096,0.2033663639507068,3.477830733737969e-07
8152,29271,U,06032C,20122.4668664,3.8e-06,00000-0,41778-4,0,999,1,49.4687,233.37,0.5323404,231.1505,68.1163,5.10467165,24960,8,16925.672388742183,14247.030347006692,0.9639153612988495,0.134596350836047,2.8070269228502885e-07
8155,29274,U,06033C,20122.08434653,0.00016061,+00000-0,+25168-2,0,999,4,5.9673,355.1445,0.599781,16.0664,356.8054,4.05711082,15419,4,21295.942810849814,16604.46843654044,0.3173413072014916,0.15322583489211358,4.7169099080155935e-07
8156,29275,U,06033D,20122.19159497,5.92e-06,+00000-0,+14880-3,0,999,9,6.2638,80.134,0.7109333999999999,203.0268,94.6914,2.49076923,11992,3,34688.07907186166,22986.908268327537,0.3612977670225242,0.1674611939639225,2.874423126364243e-07
8177,29317,U,89039Y,20121.58817687,1.228e-05,+00000-0,+63029-3,0,999,3,64.7396,113.5346,0.5652520999999999,198.0265,128.7805,4.49775124,8389,1,19209.599506441355,15501.459955691196,1.2239493149507301,0.08134917841938182,4.366885161001071e-07
8178,29325,U,89039AG,20121.52417782,2.79e-06,+00000-0,+70363-4,0,999,3,64.7572,83.2243,0.5672617,199.0383,125.9427,4.49761254,22378,7,19210.191903280313,15501.778649431653,1.2249586914784087,0.10862351720865895,3.272523512620102e-07
8192,29414,U,89039BS,20121.33177389,1.616e-05,+00000-0,+82263-3,0,999,4,64.7595,111.5671,0.5611446,189.7261,151.8762,4.56076124,11315,7,18944.205901907728,15358.353731006762,1.2231472113366575,0.08016289920678411,4.4899094839066006e-07
8201,29498,U,06043E,20121.93284154,0.00017288,-73678-8,+74701-3,0,999,5,6.9761,36.1205,0.6544675999999999,356.5665,0.5582,3.30725079,13772,0,26124.417374468292,19027.926775479616,0.35918772982088193,0.19776669174958772,2.886256303360141e-07
8208,29517,U,06048B,20121.81839267,7.4e-06,+00000-0,+17692-3,0,999,1,28.3607,309.6957,0.42375280000000004,55.6695,337.5451,6.87313727,23951,0,12570.678658946672,11684.215155932097,0.5718060738457301,0.07566130951486576,6.381654458338923e-07
8217,29531,U,90065Y,20122.11525147,5.45e-06,00000-0,39549-3,0,999,0,17.6876,268.2954,0.7111121,165.5639,237.232,2.45552343,12699,1,35185.980693330224,23206.34987969117,0.47873443126111354,0.12526810708041505,1.8025526680471503e-07
8218,29532,U,90065Z,20121.43689298,4.91e-06,+00000-0,+32914-3,0,999,2,17.9068,71.4606,0.7035946,158.2872,260.1548,2.56539631,7444,0,33679.00688997249,22538.927516252214,0.48304542058083016,0.1426542070059874,1.648813965327264e-07
8219,29534,U,05038D,20122.1557312,4.4e-06,+00000-0,+11266-3,0,999,7,39.3951,160.1191,0.5835786000000001,188.0355,155.5077,4.28974478,21210,5,20141.058368512073,15998.597821534984,0.8050790410873002,0.1413895771271673,2.2460754782952636e-07
8231,29646,U,06054D,20122.06443302,4.661e-05,+00000-0,+78867-3,0,999,7,2.5437,181.7848,0.7066823,236.4218,36.6624,2.56534301,11843,8,33679.70663696938,22539.23970859764,0.348604483133568,0.18657246767194144,6.302983861216975e-07
8233,29649,U,06056B,20122.2208084,9.3e-07,+00000-0,+89021-5,0,999,5,49.4132,182.5293,0.5371448,99.472,322.2743,5.01962887,24035,1,17212.427898080838,14407.495250444412,0.9640673394123217,0.13180717312943008,2.821455015766393e-07
8236,29657,U,06059B,20122.12183083,5.832e-05,+00000-0,+38172-3,0,999,4,28.608,193.9654,0.5329635,304.9647,15.9255,5.14173186,19162,0,16803.676728486575,14178.48868710716,0.6109638021901302,0.15636467146000663,2.4486964364174337e-07
8237,29668,U,06061A,20112.77801089,0.00025897,10164-5,24771-2,0,999,1,62.0312,297.2001,0.7499646,236.56,29.7756,2.03518952,9763,1,42453.04879518051,26300.640134746198,1.2329398283133837,0.21134079835952294,7.845465727928784e-08
8238,29669,U,06061B,20120.69083703,1.848e-05,00000-0,36584-3,0,999,6,62.8597,324.6758,0.7505698000000001,234.3137,31.6587,1.98245861,9664,8,43582.246592275646,26764.972705060653,1.2445143864651467,0.15083590223891846,1.0726989677908615e-07
8327,29837,U,99025EF,20122.24136533,0.0009792,+00000-0,+12070-2,0,999,7,98.4187,26.3565,0.0022050999999999998,113.0717,247.2864,15.59574736,71494,5,5539.971763174291,6766.520935274399,1.5135049422647522,0.0012077118388935642,0.00011530488984794562
8739,30324,U,07003B,20121.92130569,9.889e-05,00000-0,50378-3,0,999,3,24.4593,38.7509,0.6004149999999999,154.2152,255.326,4.09534176,13821,6,21097.140376387048,16500.969344501642,0.5637504931646385,0.18040196944915965,1.803858034682549e-07
8843,30455,U,99025AFS,20122.10443696,0.00026895,+00000-0,+43013-3,0,999,6,98.7661,57.8483,0.0045206000000000005,64.0857,296.504,15.51948811,72384,1,5567.193929826079,6788.668922617029,1.5186970289197599,0.00429342790373282,3.241628637948066e-05
9098,30795,U,07007C,20122.10500567,3.464e-05,+00000-0,+61444-3,0,999,8,4.4252,353.9878,0.7102911999999999,79.702,346.9053,2.51719031,11501,0,34323.98402963819,22825.774538848873,0.35694041428645706,0.18612897099839285,3.651197344055667e-07
9331,31103,U,07009B,20121.94526398,8.82e-06,+00000-0,+20179-3,0,999,6,49.4042,247.0519,0.5510185000000001,198.0953,129.9983,4.76986462,22271,8,18113.721642690984,14906.151197904803,0.9668384040828498,0.11821203920950518,2.9984021931990393e-07
9470,31280,U,99025BNN,20121.63628073,0.00105688,+00000-0,+17430-2,0,999,5,97.9129,71.5419,0.0026676,97.2111,263.2173,15.51512881,70329,0,5568.758149420739,6789.9404754407215,1.5090286584865493,0.0021277148465103364,6.483512050885166e-05
9478,31289,U,99025BNX,20120.34584955,4.858e-05,00000-0,15194-3,0,999,4,97.3638,316.0936,0.018721,124.7246,237.1781,15.18185461,71610,8,5691.004308728523,6888.949566751228,1.5080860292644045,0.009863984845902054,1.3658758866199138e-05
9488,31299,U,99025BPH,20121.43389957,7.448e-05,+00000-0,+27333-3,0,999,7,96.9458,181.1662,0.0195206,70.9751,291.2515,15.12089611,70199,9,5713.947068445271,6907.45192601262,1.5042244040085317,0.005992094051225722,2.231652168622789e-05
9496,31308,U,07016C,20121.90100834,8.32e-06,+00000-0,+22349-3,0,999,6,5.7545,66.6389,0.7068001,50.978,352.9453,2.54648606,11478,5,33929.10778392402,22650.372847074883,0.3571664555112015,0.16921765261451632,3.1284386450497296e-07
9598,31432,U,99025BTU,20121.19336994,0.00025877,00000-0,38831-3,0,999,3,99.0203,208.5931,0.004843600000000001,151.2027,209.1911,15.53526271,70986,9,5561.540967336497,6784.0726408105775,1.5213251250829638,0.004787327089160355,2.917211607856049e-05
9904,31842,U,99025CJG,20120.56313172,3.295e-05,+00000-0,+11898-3,0,999,5,98.1481,240.3281,0.017679,61.9313,299.9667,15.15804497,69492,6,5699.943506632834,6896.161600546754,1.5175138880039298,0.004931607936611118,2.7498545191301928e-05
9995,31983,U,99025CPL,20120.27730905,1.798e-05,+00000-0,+93403-4,0,999,5,97.8714,233.532,0.032691000000000005,87.0749,276.7821,14.81383367,39368,2,5832.386263048949,7002.577349263391,1.5199208439535954,0.007137174059631754,1.8586148990558624e-05
10015,32021,U,07036D,20121.97848951,2.37e-06,00000-0,14007-3,0,999,8,2.498,345.4284,0.7176904000000001,138.7207,306.0798,2.3847675,10843,6,36229.94694451345,23663.130260375416,0.3375289519244718,0.14433249921834138,7.467524548316017e-07
10020,32030,U,06006H,20122.14225651,1.241e-05,+00000-0,+58270-3,0,999,6,51.7268,76.7463,0.49438290000000007,83.6714,328.2223,5.61866262,26196,8,15377.324791215173,13364.34219708426,0.9903472247972983,0.05629061840823448,7.34842177544855e-07
10027,32037,U,06006Q,20121.39388257,1.552e-05,+00000-0,+68792-3,0,999,6,51.6635,7.5969,0.4950883,150.3178,250.5288,5.61944585,26431,4,15375.181522569525,13363.100366817534,0.9896434013376384,0.06808662485868822,6.077137499654966e-07
10030,32041,U,06006U,20121.60484708,7.454e-05,00000-0,16237-2,0,999,6,51.7405,270.0496,0.44711369999999995,106.3222,350.3926,6.48316995,28247,7,13326.81399166468,12148.181908404953,0.9793091976330989,0.09049181900524401,5.214655956826165e-07
10147,32203,U,99025CUZ,20122.437963,5.96e-06,00000-0,34097-4,0,999,1,97.0592,193.6738,0.034839999999999996,220.7765,136.6897,14.77120305,68207,2,5849.218896222539,7016.0441288972115,1.5111863610415655,0.008652192950857639,1.5171490263344312e-05
10180,32254,U,07044C,20122.04219654,-4.52e-06,00000-0,-39343-4,0,999,8,4.3941,277.5137,0.7081856,262.1524,19.3394,2.46795456,11278,4,35008.74829721338,23128.357120995523,0.3261374113576115,0.07888711577494252,7.771880728893254e-07
10184,32261,U,07047B,20122.44728664,0.00350213,33847-5,71455-3,0,999,9,39.6403,144.9767,0.1231256,173.7522,188.0274,13.41530654,33268,0,6440.404454596981,7481.163682103375,0.698742439146543,0.08371661716390562,1.0242938989698082e-06
10201,32295,U,07056C,20121.68610278,2.753e-05,+00000-0,+36940-3,0,999,5,6.3042,298.3749,0.701753,313.6137,6.2177,2.63472633,11172,8,32792.77965844749,22141.780935870276,0.3665162754009066,0.18996017970181991,2.701788947297781e-07
10252,32374,U,07058B,20122.52056719,5.95e-06,00000-0,37999-3,0,999,0,46.0425,235.5279,0.7191379,212.9529,68.5174,2.36713762,10563,5,36499.77900313207,23780.47649025114,0.9529897214197204,0.14542116103264588,1.2576363711123448e-07
10255,32379,U,07060B,20122.23407066,2.583e-05,+00000-0,+31215-3,0,999,5,60.6997,221.6274,0.5130016,74.9152,334.5475,5.42722547,1562,4,15919.736608989639,13676.794278091678,1.1449771043505461,0.1333120367054932,3.1194032328963146e-07
10266,32398,U,07065F,20122.35712806,3.69e-06,00000-0,12388-3,0,999,5,64.4585,229.8337,0.5849255,5.272,358.8619,4.23822314,19086,0,20385.901625745926,16127.993701576343,1.2250948107870487,0.12061431282037013,2.784405773190902e-07
10267,32399,U,07065G,20122.41435094,5.06e-06,00000-0,16630-3,0,999,1,64.5904,226.3484,0.5851911999999999,353.8179,1.3061,4.24301834,19111,5,20362.862725688807,16115.840163153494,1.2273542839387992,0.12708016338844055,2.6476988788254684e-07
10270,32406,U,99025CZS,20122.21857859,0.00013457,+00000-0,+27421-3,0,999,1,98.3275,32.6462,0.0097325,64.171,296.9533,15.41330268,69455,8,5605.547480236728,6819.812261506411,1.5154218833771813,0.007698282869913667,1.789594605885547e-05
10321,32499,U,06006AN,20122.18841269,1.458e-05,+00000-0,+66466-3,0,999,4,51.6525,69.8205,0.4945425,102.1556,315.4069,5.62027723,25094,8,15372.907147500267,13361.782509133096,0.9891965843330875,0.060562864115153846,6.831066823457328e-07
10323,32501,U,08007B,20121.89800502,4.65e-06,00000-0,26206-3,0,999,8,28.2206,264.2988,0.6940518,325.9193,4.5624,2.70060815,11280,9,31992.793919399228,21780.19889661644,0.6439463016710263,0.15341819931605846,1.3989774509641903e-07
10330,32730,U,08013B,20121.97214003,2.001e-05,+00000-0,+19858-3,0,999,6,0.4792,353.54,0.653764,305.3403,11.3821,3.29160585,11914,9,26248.586233372993,19088.17203028752,0.3246905932307422,0.18045435673770133,4.132729397003223e-06
10332,32766,U,08017B,20121.76844905,5.528e-05,+00000-0,+77263-4,0,999,8,12.9997,330.873,0.011946600000000002,225.2949,133.7546,15.40560851,66475,9,5608.347112281643,6822.082795124602,0.22700126905748008,0.010173156881587016,8.918445036184772e-06
10335,32769,U,08018C,20122.45239302,4.36e-06,00000-0,25002-3,0,999,4,1.4018,178.9895,0.7045712,182.5012,170.5475,2.57318321,10717,2,33577.0883566429,22493.43340787248,0.3377990612780592,0.1664144776521681,1.2460454073348555e-06
10374,33057,U,08030C,20122.07956976,1.44e-06,+00000-0,+61025-4,0,999,2,1.8468,337.8835,0.7130659,335.3215,2.9797,2.45141985,10305,9,35244.880635195965,23232.240335159437,0.33728009720924107,0.15383695034890854,9.73288617915582e-07
10375,33058,U,08030D,20122.3634746,0.00429569,-12886-5,32951-2,0,999,8,2.1954,345.5663,0.40758140000000004,327.0499,13.0804,7.44431286,15706,1,11606.175294464989,11078.64074718738,0.2346474818615731,0.15915497138835363,1.672058537016763e-06
10390,33155,U,08034C,20122.0160765,0.00027991,00000-0,31255-2,0,999,0,1.7945,307.5391,0.6458679,82.664,341.4025,3.400807,12079,4,25405.73458005703,18677.33464254417,0.3222322742152071,0.17657817434003617,1.1565917699501964e-06
10391,33156,U,08034D,20122.09221962,3.1e-06,+00000-0,+83335-4,0,999,1,2.2521,29.7232,0.7172311,260.3982,18.9446,2.39970118,10123,8,36004.4828581532,23564.85548202587,0.3404561682636982,0.15612818339590323,7.771409379349895e-07
10397,33276,U,08038C,20121.8651207,1.7e-07,+00000-0,+37612-4,0,999,6,2.4976,54.2647,0.7136175,267.1804,16.8155,2.44190257,10088,4,35382.24704845616,23292.566071840592,0.338150631808641,0.15083554092250698,7.331419490948628e-07
10414,33374,U,08044B,20122.0313834,1.43e-06,+00000-0,+45968-4,0,999,9,49.4398,267.058,0.5411633000000001,354.6626,1.2915,4.8780154,20517,2,17712.1212040454,14685.005471638893,0.9637327678924446,0.08078386561757873,4.470290104731273e-07
10429,33406,U,08052B,20122.46739321,5.6e-06,00000-0,14019-3,0,999,2,17.8468,110.6577,0.6035071,194.0247,136.1625,3.97098794,15893,4,21757.809720268247,16843.68762666343,0.45251003782367344,0.13350259881895238,2.56307248514508e-07
10435,33415,U,08055B,20122.07799472,0.00634146,-50702-6,42848-3,0,999,0,23.752,83.8172,0.4464177,322.1223,13.5935,6.80011709,12736,1,12705.663572625337,11767.710170255972,0.5154840418900548,0.18431566760271392,2.7556169916272936e-07
10439,33437,U,08057B,20122.20951174,6.95e-06,+00000-0,+15663-3,0,999,0,49.5717,66.2261,0.49947939999999996,120.2358,298.3832,5.61665632,23272,6,15382.817654757271,13367.524551162507,0.956578224732832,0.1136785108940484,3.6234876653406103e-07
10444,33454,U,08063B,20122.43134671,6.2e-07,00000-0,31611-4,0,999,6,49.4638,260.7659,0.5405593000000001,325.0541,9.1291,4.91344489,20176,5,17584.404004580174,14614.327356519663,0.9646093227003741,0.10128012661633909,3.593504709566137e-07
10449,33461,U,08065C,20121.86809797,3.745e-05,+00000-0,+11967-2,0,999,1,4.3441,70.6945,0.6358782,135.4023,298.2268,3.5011762,12089,5,24677.421262031883,18318.654807444553,0.3159228388862841,0.14251949440389844,5.97964813289233e-07
10450,33462,U,08065D,20121.81358699,5.86e-06,+00000-0,+44812-3,0,999,3,4.0094,258.8202,0.7169209,126.7377,322.0659,2.40645261,9760,0,35903.47037833419,23520.759882065788,0.34779847114646134,0.1595358930240987,4.37885177751447e-07
10452,33464,U,08066B,20121.70867701,-3e-07,+00000-0,-53745-4,0,999,5,25.254,345.8924,0.7183574,309.9362,6.3587,2.32572016,9598,0,37149.78331700922,24061.97395635563,0.5894811710775901,0.021211614250962085,8.841303330392949e-07
10458,33472,U,08067G,20121.33492342,8.442e-05,00000-0,59281-3,0,999,2,64.4047,219.6803,0.5893931,7.185,358.5081,4.24955403,17550,8,20331.545237465776,16099.312130372828,1.2260773460799166,0.1704168469730009,1.978434417752189e-07
10459,33473,U,08067H,20121.74134444,1.61e-06,+00000-0,+79698-4,0,999,9,64.7248,230.2864,0.5818399000000001,4.7293,18.5675,4.25529871,17583,5,20304.09752362602,16084.81941990838,1.228311476127274,0.09522144469583156,3.542605746704656e-07
10491,33544,U,88109T,20120.93350281,9e-08,+00000-0,+12649-4,0,999,6,6.7776,273.8603,0.7173823,9.7882,358.7729,2.35335473,15049,3,36713.54721776262,23873.236152829482,0.3457305684493847,0.08225942790792738,4.891200003416902e-07
10512,33597,U,09007C,20121.49355945,0.00011198,00000-0,10469-2,0,999,5,45.039,11.4716,0.7092514,215.3587,65.2826,2.54571994,9452,4,33939.318556777296,22654.91695346904,0.9378060328986312,0.1998989183610077,9.850283028901042e-08
10522,33617,U,99025DDA,20121.77874172,6.792e-05,+00000-0,+18941-3,0,999,4,98.0999,302.9737,0.013255600000000001,178.9484,181.2059,15.28710166,46510,9,5651.823473253465,6857.294291164185,1.5148644902977044,0.006772857352401944,2.0155670626764898e-05
10617,33752,U,09008D,20122.16639168,2.282e-05,00000-0,45997-3,0,999,5,1.8315,171.064,0.6918633000000001,45.5294,353.578,2.75626541,10349,0,31346.76351795889,21485.998155115743,0.3390286400393533,0.1793190383131445,9.515609626179324e-07
10618,33754,U,09008F,20121.83540306,2.032e-05,00000-0,68581-3,0,999,2,2.4509,329.7898,0.7188396,82.8929,346.5849,2.39426139,9575,4,36086.28546609942,23600.535065429176,0.3477605709291987,0.17406030152070548,6.528262190386217e-07
